version,period_start,period_end,horizon,coverage,mean_ic,mean_rank_ic,rank_icir,group_spearman,inversions,g1_g10_bps,g1_bps,g2_bps,g3_bps,g4_bps,g5_bps,g6_bps,g7_bps,g8_bps,g9_bps,g10_bps
raw,2019-07-11,2025-07-09,1,1472.3445667125172,-0.0037921031331628065,-0.0008700681385740937,-0.11649459469589292,-0.8060606060606059,5,-2.0663567937230205,1.1482196136012353,0.7478986674391679,0.7804868815597081,0.275690381612047,0.9058420269432321,0.6603152950889721,-1.603565430998947,-0.7193020139276074,-1.2774482411960228,-0.9181371801217855
raw,2019-07-11,2025-07-09,5,1472.3445667125172,-0.006277730769915255,-0.0014324493576008182,-0.1838130646415798,-0.8303030303030302,4,-9.893248911400814,4.9842266861289355,5.487863212233242,4.724685265655273,2.0735315009632456,4.0182134238651175,2.0869805784844986,-7.12894984413931,-5.716952152391444,-5.620576445527687,-4.909022225271879
raw,2019-07-11,2025-07-09,10,1472.3445667125172,-0.007616930563809798,-0.001742254618672312,-0.2166632184756124,-0.8424242424242423,5,-16.665977157355535,7.481439581768294,13.590025716229615,8.289749500530311,5.8935616230163514,5.40919817776897,5.120272129620205,-13.660589251523504,-12.920545698431773,-10.01857420339123,-9.18453757558724
raw,2019-07-11,2025-07-09,20,1472.3445667125172,-0.011029855076419464,-0.005021974076328292,-0.597845723696563,-0.8909090909090909,5,-32.41225303549549,17.055625014070806,26.32101682400173,12.958329104296958,15.370019529406337,7.971302215538297,10.751569190680984,-22.60743020980654,-24.871756117084185,-27.592047529679704,-15.356628021424687
industry_size_neutral,2019-07-11,2025-07-09,1,1472.2338376891335,-0.0005929880680035711,-0.0038365100009540793,-0.8256836458256585,0.09090909090909088,3,0.6516750377195885,-0.6058271924074023,0.2888413686846543,0.4991633259944193,-0.5007778033294449,-0.14965320556265482,0.2898332594989959,0.19333911641152599,-0.032357007297408966,-0.02840970730486938,0.04584784531218617
industry_size_neutral,2019-07-11,2025-07-09,5,1472.2338376891335,-0.00024984507781377637,-0.00207954528759143,-0.423612908120222,-0.10303030303030303,3,1.8968973228548498,-2.507065295038693,2.136213681714687,2.5262245322883254,-2.553862343064067,0.10903253675613234,0.7418150132965887,2.1956990128237512,-0.0047477667170117074,-2.0331413998758676,-0.6101679721838433
industry_size_neutral,2019-07-11,2025-07-09,10,1472.2338376891335,-9.713694560550697e-05,-0.00017004178261056731,-0.03331823374943036,-0.01818181818181818,4,2.9770966001444865,-5.8012500384891945,3.8385324062943633,6.527719779392197,-3.2087461514081244,-0.9224065594008017,-0.664610893210455,5.498040680400679,-0.23624807937739523,-2.2068777058565585,-2.8241534383447084
industry_size_neutral,2019-07-11,2025-07-09,20,1472.2338376891335,-0.0023842014183574566,-0.0010236179959585501,-0.1900399555870476,-0.3939393939393939,4,-2.0476344696988322,-2.842226584782944,4.695572698358836,10.606133981738996,-4.312234557347774,0.4726211574810676,-1.5066628901846355,6.373521304816652,1.3725184085971611,-9.969382464195558,-4.889861054481776
