version,period_start,period_end,horizon,coverage,rank_ic_6y,rank_ic_first3y,rank_ic_last3y,rank_icir_6y,group_spearman,inversions,g1_g10_bps,g1_bps,g2_bps,g3_bps,g4_bps,g5_bps,g6_bps,g7_bps,g8_bps,g9_bps,g10_bps
raw,2019-07-11,2025-07-09,1,1368.9704264099037,0.0018721813206842772,-0.003098904396316523,0.006843267037685075,0.29116811573822166,0.8181818181818182,3,1.9805904287971925,-1.2735740462818503,-0.7183710328188788,-1.0333366301314495,-0.9374207461015021,0.6635977221525814,1.0307988459910056,-0.2289678652693182,0.7183516694470267,1.0719057004970427,0.7070163825153423
raw,2019-07-11,2025-07-09,5,1368.9704264099037,0.003714374289811549,-0.007257149437600268,0.014685898017223368,0.5589697595651134,0.8787878787878788,3,12.46236611352069,-8.439722278968917,-4.115215741387937,-2.8279878607845945,-3.800999891507874,1.7825918072371643,3.5152887444872793,-0.017172026817811856,6.441591502614463,3.4389819105764516,4.022643834551772
raw,2019-07-11,2025-07-09,10,1368.9704264099037,0.005549439761203772,-0.00933307256877752,0.020431952091185063,0.802775832027486,0.9030303030303028,4,23.188305644537813,-15.520966698159798,-6.619520064563945,-7.158781754407542,-4.774866990873335,1.3052525381902085,2.2691949333501786,-0.7640997777983043,13.805934041165221,9.790514826719313,7.667338946378016
raw,2019-07-11,2025-07-09,20,1368.9704264099037,0.010422064726729699,-0.009082654616195267,0.029926784069654655,1.4297098282114407,0.9393939393939393,3,48.47900766190757,-27.359865381406497,-14.498720589702778,-16.099937917260114,-14.158673417286543,-0.5561600183357049,2.409206481316274,3.0693011307264886,23.682766189181553,22.392941242266264,21.119142280501073
industry_size_neutral,2019-07-11,2025-07-09,1,1368.9092159559834,0.0028839249293662354,0.0002855053815493565,0.005482344477183114,0.8542568858727158,-0.6363636363636362,4,-1.2355752631254109,1.6118114229371436,0.8434519173782983,-0.0948205785213831,0.9986264307763584,-0.4559635403964668,-0.32369830237560826,-1.213474416160818,-1.2010265361355437,-0.5411425573137173,0.37623615981173264
industry_size_neutral,2019-07-11,2025-07-09,5,1368.9092159559834,-8.77699498099757e-05,-0.0060430976175586985,0.005867557717938747,-0.024748256945162368,-0.7333333333333332,5,-7.95124565027406,8.533394151872812,1.058977773595841,2.4642429785444744,1.2507863369491308,-1.3901973254817053,-1.1033445212631259,-4.490857605518852,-5.172834647743438,-1.7323156425538964,0.5821485015987539
industry_size_neutral,2019-07-11,2025-07-09,10,1368.9092159559834,-0.0018805789581136038,-0.010086383700578464,0.006325225784351259,-0.5223635614620039,-0.5515151515151515,4,-17.668763105602974,19.5677340905566,1.1322742454099122,2.107880409347926,3.3249958745673305,-8.387176082561842,-1.1376747194366434,-6.884803415070424,-10.279674458720615,-1.342526929045856,1.898970984953624
industry_size_neutral,2019-07-11,2025-07-09,20,1368.9092159559834,-0.0017281430664712494,-0.01482936461800088,0.011373078485058382,-0.4623210114219545,-0.2606060606060606,5,-21.936299360956053,31.90799711476502,6.810009945670151,1.1641935408706363,1.8950345123561614,-20.734729321151217,-1.622622774124624,-8.597642704157714,-23.374324416768747,2.5803863487313716,9.971697753808964
